"年別","月份","日本","韓國","北韓","香港","中國大陸","澳門","蒙古","越南","泰國","馬來西亞","新加坡","菲律賓","汶萊","印尼","柬埔寨","寮國","帝汶","緬甸","索羅門群島","吐瓦魯","印度","巴基斯坦","斯里蘭卡","孟加拉","尼泊爾","不丹","馬爾地夫","塞席爾","吉里巴斯","伊朗","伊拉克","巴林","南葉門","沙烏地阿拉伯","科威特","卡達","阿曼","以色列","約旦","敘利亞","黎巴嫩","阿拉伯聯合大公國","葉門","土耳其","賽普勒斯","阿富汗(觀光)","埃及","摩洛哥","阿爾及利亞","突尼西亞","利比亞","蘇丹","索馬利亞","南非","象牙海岸","奈及利亞","賴比瑞亞","幾內亞","安哥拉","剛果共和國","中非共和國","波札那","喀麥隆","查德","衣索匹亞","加彭","甘比亞","迦納","肯亞","賴索托","馬拉加西","模里西斯","馬利","馬拉威","莫三鼻克","尼日","盧安達","塞內加爾","獅子山","坦桑尼亞","烏干達","尚比亞","多哥","辛巴威","史瓦濟蘭","布吉納法索","貝南","赤道幾內亞","維德角島","吉布地","西撒哈拉","幾內亞比索","葛摩","留尼旺","聖多美及普林西比","美國","加拿大","百慕達","墨西哥","巴拿馬","巴貝多","巴哈馬","古巴","哥斯達黎加","多明尼加","瓜地馬拉","宏都拉斯","海地","牙買加","尼加拉瓜","薩爾瓦多","千里達及托貝哥","聖文森","貝里斯","格瑞那達","聖露西亞","聖克里斯多福","阿根廷","巴西","智利","委內瑞拉","玻利維亞","哥倫比亞","厄瓜多爾","巴拉圭","秘魯","烏拉圭","蘇利南","蓋亞納","澳洲","紐西蘭","裴濟","諾魯","帛琉","東加","巴布亞新幾內亞","萬那杜","馬紹爾","大溪地","密克羅尼西亞","比利時","法國","德國","義大利","荷蘭","英國","西班牙","瑞典","瑞士","挪威","丹麥","愛爾蘭","冰島","葡萄牙","芬蘭","奧地利","南斯拉夫","希臘","馬爾他","盧森堡","摩納哥","安道爾","列支敦斯登","白俄羅斯","烏克蘭","教廷","克羅埃西亞","波士尼亞","愛沙尼亞","立陶宛","拉脫維亞","馬其頓","斯洛凡尼亞","斯洛伐克","俄羅斯","東德","波蘭","捷克","匈牙利","阿爾巴尼亞","羅馬尼亞","保加利亞","摩爾多瓦","聖馬利諾"
"99","8","132060","38729","0","214189","229988","56882","0","25259","33400","21616","16786","15747","0","16960","4594","0","0","1124","1","0","1191","0","0","0","0","505","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112","0","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42147","7552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5547","0","0","0","2146","0","0","0","0","0","0","0","1982","2775","421","4545","3834","0","0","109","0","0","0","0","0","0","2454","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","9","117009","32058","0","182089","211509","51637","0","23724","42919","15372","13483","14268","0","14646","4647","0","0","669","0","0","1731","0","0","0","0","769","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30230","6946","0","0","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","202","0","0","0","0","0","0","0","0","5808","0","0","0","1768","0","0","0","0","0","0","0","2571","3434","0","335","2052","0","0","0","0","0","0","0","0","0","2355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","10","120290","38939","0","192302","221300","51773","0","24025","36933","13724","13318","12584","0","13415","4625","0","0","877","0","0","1425","0","120","0","0","331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27633","4439","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5506","0","0","0","1448","0","0","0","0","0","0","0","2427","3289","0","0","1194","0","0","448","0","0","0","0","0","0","2216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","11","97209","33968","0","155861","202576","47571","0","23351","31542","12795","11294","9126","0","10812","4050","0","0","860","0","0","751","0","0","0","0","264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26005","2853","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4285","0","0","0","1209","0","0","0","0","0","0","0","1241","2288","106","217","1033","0","0","244","0","0","0","0","0","0","1054","0","0","0","1","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","12","89511","23710","0","165318","202081","50817","0","25792","32590","11500","10462","9300","0","9416","4891","0","0","1624","0","0","892","0","0","0","0","530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23893","3905","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4925","0","0","0","1008","0","0","0","0","0","0","0","1309","1212","0","325","1164","0","0","0","0","0","0","0","0","0","764","0","0","0","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","1","109762","24875","0","150640","166985","39451","0","25904","39009","16958","17419","13318","215","14838","6105","53","0","1785","111","0","969","0","0","0","0","220","0","0","0","0","0","0","0","0","0","0","0","117","0","0","0","2","0","0","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136","0","0","36765","5691","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6935","440","0","0","2846","0","0","0","0","0","0","0","1614","2540","399","1339","1339","0","0","30","0","0","0","0","0","0","1443","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","2","98987","24517","0","200974","236206","48772","0","29347","31637","16503","16275","14589","439","18613","6901","7","0","1605","0","0","515","0","0","0","0","234","0","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28027","3590","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4924","1526","0","0","1611","0","0","0","0","0","0","0","2241","2537","285","7432","3627","0","0","309","0","0","0","0","0","0","1888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","298","0","0","0"
"100","3","47959","24661","0","156827","210319","45740","0","23816","31070","15729","12533","12888","3","15320","6248","0","0","2087","0","0","486","0","0","0","0","265","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","11","0","279","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27417","4889","0","0","7","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","294","0","0","0","0","0","0","0","0","3017","1273","0","0","1433","0","2","4","0","0","0","0","2377","2590","798","8784","3919","0","0","27","0","0","0","0","0","0","3056","0","0","0","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","204","155","0","0"
"100","4","47144","31442","0","194703","233533","53402","0","26635","32118","16753","15639","13073","56","17564","6188","87","249","1079","0","0","663","0","0","0","0","237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27607","6022","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3866","1077","7","0","2438","0","2","0","0","0","0","0","2211","2664","866","8282","3001","0","0","413","0","0","240","0","0","0","2875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","261","0","0","0"
"100","5","82194","28357","0","186636","249428","50145","0","25577","39625","17090","16938","13523","38","19208","5299","6","0","1085","0","0","515","0","0","0","0","365","0","0","0","74","0","0","0","0","0","0","0","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","0","0","35272","6306","0","4","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3857","791","17","0","2062","0","2","0","0","0","0","0","2715","3496","977","8861","3530","0","0","349","0","0","0","0","0","0","3247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","328","0","0","0"
"100","6","102905","41389","0","201592","248982","55290","0","25655","43527","19895","18917","16265","298","21695","5132","0","0","1535","0","0","268","0","0","0","0","378","0","0","0","0","0","0","0","0","0","0","0","143","0","0","0","1","147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41296","7789","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195","0","0","0","0","0","0","0","0","5272","1652","0","0","2639","0","0","3","0","1","0","0","3695","3517","1087","10071","3879","0","0","28","0","0","0","0","0","0","3763","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","233","0","0","0","171","0","0","0"
"100","7","137475","47357","0","222871","278164","59605","0","35950","45310","28833","27692","18874","0","22265","5986","0","0","1694","254","9","376","0","167","0","0","33","2","0","0","0","0","0","0","56","0","0","0","723","0","0","0","2","0","0","234","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46144","7191","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5788","2015","10","0","3989","0","0","0","0","0","0","0","3138","3719","1047","10421","4025","0","0","0","0","0","0","0","0","0","3937","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","570","0","0","0"
"100","8","118112","47256","0","199126","255751","55567","22","24639","37507","21657","22357","16927","48","17381","6477","1","0","1044","0","0","795","0","0","0","0","1","0","0","0","0","424","0","0","0","0","3","0","141","0","0","0","3","0","0","0","31","0","0","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43923","7382","0","0","14","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5098","1669","0","1","3617","0","0","0","0","0","0","0","2846","3194","928","9276","3751","0","0","0","0","0","0","0","0","0","3579","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","250","0","0","0"
"100","9","100627","37050","0","173906","247501","48903","0","25539","36215","15980","17458","16314","17","18709","4930","0","0","998","198","0","762","0","126","0","3","178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","113","213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32749","7921","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4477","1480","3","0","2575","0","0","0","0","0","0","0","3585","4165","672","9724","4152","0","0","122","0","0","0","0","0","0","4373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","676","0","0","0"
"100","10","118433","43354","0","184965","261650","47524","0","25452","24062","14771","16110","16189","195","18390","5059","0","0","939","0","0","559","0","110","0","0","1011","0","110","0","1","0","0","16","0","0","0","0","22","0","0","0","1","15","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32218","4830","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","34","0","0","0","0","0","0","0","0","4902","1596","0","0","2246","0","0","6","7","1","0","0","3054","3144","1038","5875","2312","0","0","0","0","0","0","0","0","0","3528","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","0","202","0","0","0"
"100","11","90235","37245","0","140825","242208","42806","0","25666","10533","13938","13692","14435","319","15713","4426","0","0","1214","33","0","936","0","0","0","0","606","0","0","0","0","7","0","0","0","76","0","0","235","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28237","2863","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3526","1219","0","0","2489","0","3","0","0","0","0","0","2324","2459","518","2106","1350","0","0","135","0","0","80","0","0","0","2607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","0","0","0","167","0","0","0"
"100","12","82561","35763","0","143695","215689","40428","0","24407","12022","11057","12778","12481","0","13130","4590","0","0","1198","0","0","365","0","110","0","0","155","0","0","0","0","0","0","0","0","0","0","0","614","0","0","0","126","0","0","0","147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","25193","3259","0","0","7","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3227","1224","0","0","2134","0","0","0","0","0","0","0","1537","1353","740","3067","1491","1","0","1","0","0","0","0","0","0","1605","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"101","1","133945","43511","0","172687","258728","39986","0","37478","19794","21111","26579","21298","819","20955","5877","62","0","1501","9","0","750","0","2","0","0","247","0","0","0","0","0","0","0","12","17","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","23","0","0","0","0","0","0","187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58137","6939","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78","0","0","0","0","0","0","0","0","5287","765","0","0","2928","0","0","0","0","0","0","0","2105","3196","863","7178","4426","0","0","3","0","0","0","0","0","0","2421","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97","1","0","3","183","0","0","0"
"101","2","90318","42984","0","162344","248837","40875","0","27787","18283","15799","22601","17322","0","15326","5809","163","0","1242","0","0","1365","0","229","0","0","53","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","123","0","0","31839","3629","0","0","4","0","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","1","0","0","0","4842","299","0","0","2979","0","0","0","0","0","0","0","1783","2249","69","6687","3848","0","0","3","0","0","0","0","0","0","1974","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"101","3","94258","34886","0","140015","236894","38428","0","26232","20340","12641","16546","16900","0","14929","4553","0","3","1248","0","0","904","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112","0","121","0","1","0","0","2","75","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32463","4579","0","0","7","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3454","160","0","0","2134","0","0","0","0","0","0","4","1911","3228","394","8212","4488","0","0","10","0","0","0","0","0","0","3021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","0","0","0"
"101","4","143550","42203","0","165907","266709","41305","1","30294","20932","12576","18758","16967","0","16200","5092","0","47","1385","0","0","320","0","0","0","0","92","0","0","0","0","2","0","0","1","0","0","0","11","0","0","0","1","0","0","0","15","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132","0","0","0","0","0","0","0","1","0","36456","5508","0","0","8","0","0","0","0","0","0","407","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3571","116","0","0","2639","0","0","0","0","0","0","1","2042","2805","1122","7187","3621","0","0","0","0","0","0","0","0","0","3077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","43","0","0","0"
"101","5","132010","40460","0","162217","272775","39191","0","30057","25542","14543","16446","18407","0","16795","4972","0","0","1231","0","0","58","1","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95","0","0","39012","5426","0","0","5","0","0","0","0","0","0","143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2774","46","21","0","2911","0","0","0","0","0","0","0","3279","3404","1463","7105","3140","0","0","0","0","0","0","0","0","1","4530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","6","137292","48558","0","182643","268283","43831","0","27243","28293","16458","18825","19762","116","19619","5081","0","0","1275","1","0","101","1","0","1","0","66","0","0","0","0","0","0","0","0","1","0","0","40","0","0","15","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47638","7228","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3722","85","0","0","4747","0","0","0","0","0","0","0","3936","3846","1701","9429","3928","0","0","0","0","0","0","0","0","0","4694","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","7","166674","56027","0","199490","296306","54450","0","36362","28570","24899","28561","22693","55","21085","4952","0","0","1659","0","0","48","14","0","0","0","86","0","0","0","0","0","0","0","0","5","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53530","7045","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5453","54","3","0","5314","0","0","0","0","0","0","0","2938","3565","1798","11169","3969","0","0","48","0","0","0","0","0","0","4320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","8","141957","54680","0","185595","271159","52239","0","26120","26259","19567","22439","18904","0","16802","5252","0","0","1247","0","0","42","18","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49592","7937","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4119","43","0","0","4180","0","0","0","0","0","0","0","3032","3243","1448","10111","3942","0","0","0","0","0","0","0","0","0","3592","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","9","124637","43997","0","157013","247490","47937","0","23935","28242","16325","17159","15469","0","16232","4617","0","0","962","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36420","6659","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3442","24","0","0","2497","0","0","0","1","0","0","0","3376","4026","1946","7813","3469","0","0","0","0","0","0","0","0","0","4622","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","0","0","0","0","0","0","0","0","0"
"101","10","142486","47497","0","181475","292306","45955","0","27979","28707","14769","17959","17187","3","18961","6553","0","0","2008","0","0","11","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35328","5083","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3764","14","0","0","2571","0","0","0","0","0","0","0","2385","2882","1914","6569","3060","0","0","0","0","0","0","0","0","1","4503","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","11","132920","38561","0","149827","250231","39890","0","23697","31289","11865","17478","14086","34","11537","6064","0","0","2108","0","0","1548","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25066","3175","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4745","7","0","0","2350","0","0","0","0","0","0","0","1824","2182","0","1047","109","0","0","0","0","0","0","0","0","0","1645","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","12","120253","39365","0","161999","229337","42963","0","24327","30495","12617","18542","12390","73","10452","6777","0","0","2514","1","0","1366","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","44","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24087","3406","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4813","8","0","0","2262","0","0","4","0","0","0","0","1521","1645","0","746","2","0","0","0","0","0","0","0","0","0","1335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","1","128322","44828","0","153216","206418","36624","0","23234","31174","15385","28592","15583","2","10597","5998","0","0","2376","0","0","1689","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30631","4468","0","3","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","6351","1","0","0","2406","0","0","5","1","0","0","0","1859","2050","0","821","1","0","0","0","0","0","0","0","0","0","788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","2","166278","46443","0","200670","263527","45579","0","39702","43975","22338","34379","21573","283","17474","7057","158","0","2889","0","0","1726","0","1","0","0","0","8","0","0","0","0","0","0","1","0","3","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30534","4329","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","7073","0","0","0","2623","0","0","0","0","0","0","0","2185","2681","0","2085","0","0","0","0","0","0","0","0","0","0","954","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","3","157345","41501","0","149360","244035","38616","0","25335","39654","14404","20099","15108","2107","13390","5748","0","0","2296","0","0","1833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","82","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24015","4468","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5490","0","6","0","1682","0","0","4","0","0","0","0","2130","3240","70","1159","0","0","0","0","0","0","0","0","0","0","1340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
