"年別","月份","國家名稱","1-12歲","13-19歲","20-29歲","30-39歲","40-49歲","50-59歲","60歲以上","小計"
"Year","Month","Countries","1-12Years","13-19Years","20-29Years","30-39Years","40-49Years","50-59Years","60Years and Over","Subtotals"
"98","12","安道爾(Andorra)","0","0","0","0","0","0","0","0"
"98","12","列支敦斯登(Liechtenstein)","0","0","0","0","0","0","0","0"
"98","12","白俄羅斯(Belarus)","0","0","0","0","0","0","0","0"
"98","12","烏克蘭(Ukraine )","0","0","0","0","0","0","0","0"
"98","12","教廷(Holy See)","0","0","0","0","0","0","0","0"
"98","12","克羅埃西亞(Croatia)","0","0","0","0","0","0","0","0"
"98","12","波士尼亞(Bosnia)","0","0","0","0","0","0","0","0"
"98","12","愛沙尼亞(Estonia)","0","0","0","0","0","0","0","0"
"98","12","立陶宛(Lithuania)","0","0","0","0","0","0","0","0"
"98","12","拉脫維亞(Latvia)","0","0","0","0","0","0","0","0"
"98","12","馬其頓(Macedonia)","0","0","0","0","0","0","0","0"
"98","12","斯洛凡尼亞(Slovenia)","0","0","0","0","0","0","0","0"
"98","12","斯洛伐克(Slovakia)","0","0","0","0","0","0","0","0"
"98","12","俄羅斯(Russian Federation)","0","0","0","0","0","0","0","0"
"98","12","東德(German Democratic)","0","0","0","0","0","0","0","0"
"98","12","波蘭(Poland)","0","0","0","0","0","0","0","0"
"98","12","捷克(Czech)","0","0","0","1","1","0","0","2"
"98","12","匈牙利(Hungary)","0","0","0","0","0","0","0","0"
"98","12","阿爾巴尼亞(Albania)","0","0","0","0","0","0","0","0"
"98","12","羅馬尼亞(Romania)","2","1","46","70","24","26","14","183"
"98","12","保加利亞(Bulgaria)","0","0","0","0","0","0","0","0"
"98","12","摩爾多瓦(Moldova)","0","0","0","0","0","0","0","0"
"98","12","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0"
"99","1","日本(Japan)","8656","5062","17924","25165","17875","10938","7212","92832"
"99","1","韓國(Korea)","4154","2604","8060","9443","6944","3109","1694","36008"
"99","1","北韓(Democratic People's Republic of Korea)","0","0","0","0","0","0","0","0"
"99","1","香港(Hong Kong)","10468","5731","24720","49400","44977","31351","13548","180195"
"99","1","中國大陸(Mainland China)","8074","3668","11903","33634","44684","38305","18694","158962"
"99","1","澳門(Macao)","3279","1872","6154","13577","15114","11954","6389","58339"
"99","1","蒙古(Mongolia)","0","0","0","0","0","0","0","0"
"99","1","越南(Vietnam)","3279","428","2225","4848","5036","5495","3550","24861"
"99","1","泰國(Thailand)","2573","1342","5389","7383","6110","4379","3031","30207"
"99","1","馬來西亞(Malaysia)","2019","885","2047","3775","3903","2847","2165","17641"
"99","1","新加坡(Singapore)","1329","1101","1948","3111","2703","1804","1265","13261"
"99","1","菲律賓(Philippines)","645","384","1187","1962","1695","1389","815","8077"
"99","1","汶萊(Brunei)","0","0","0","0","0","0","0","0"
"99","1","印尼(Indonesia)","1851","863","2830","4946","3807","2264","1355","17916"
"99","1","柬埔寨(Cambodia)","260","222","703","1209","1330","1567","1071","6362"
"99","1","寮國(Laos)","0","0","0","0","0","0","0","0"
"99","1","帝汶(Timor)","0","0","0","0","0","0","0","0"
"99","1","緬甸(Myanmar)","137","46","94","201","310","281","211","1280"
"99","1","索羅門群島(Solomon Islands)","0","0","0","0","0","0","0","0"
"99","1","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","0"
"99","1","印度(India)","13","21","80","220","124","89","86","633"
"99","1","巴基斯坦(Pakistan)","0","0","0","0","0","0","0","0"
"99","1","斯里蘭卡(Sri Lanka)","0","0","0","0","0","0","0","0"
"99","1","孟加拉(Bangladesh)","0","0","0","0","0","0","0","0"
"99","1","尼泊爾(Nepal)","0","0","0","0","0","0","0","0"
"99","1","不丹(Bhutan )","13","15","30","52","53","36","14","213"
"99","1","馬爾地夫(Maldives)","0","0","0","0","0","0","0","0"
"99","1","塞席爾(Seychelles)","0","0","0","0","0","0","0","0"
"99","1","吉里巴斯(Kiribati)","0","0","0","0","0","0","0","0"
"99","1","伊朗(Iran)","0","0","0","0","0","0","0","0"
"99","1","伊拉克(Iraq)","4","0","2","5","4","8","5","28"
"99","1","巴林(Bahrain)","0","0","0","0","0","0","0","0"
"99","1","南葉門(South Yemen)","0","0","0","0","0","0","0","0"
"99","1","沙烏地阿拉伯(Saudi Arabia)","0","0","0","0","0","0","0","0"
"99","1","科威特(Kuwait)","0","0","0","0","0","0","0","0"
"99","1","卡達(Qatar)","0","0","0","0","0","0","0","0"
"99","1","阿曼(Oman)","0","0","0","0","0","0","0","0"
"99","1","以色列(Israel)","0","0","0","0","0","0","0","0"
"99","1","約旦(Jordan)","0","0","0","0","0","0","0","0"
"99","1","敘利亞(Syria)","0","0","0","0","0","0","0","0"
"99","1","黎巴嫩(Lebanon)","0","0","0","0","0","0","0","0"
"99","1","阿拉伯聯合大公國(United Arab Emirates)","0","0","0","1","1","0","0","2"
"99","1","葉門(Yemen)","0","0","0","0","0","0","0","0"
"99","1","土耳其(TURKEY)","0","0","0","0","0","0","0","0"
"99","1","賽普勒斯(Cyprus)","0","0","0","0","0","0","0","0"
"99","1","阿富汗(觀光)(Afghanistan)","0","0","0","0","1","0","0","1"
"99","1","埃及(Egypt)","0","0","0","0","0","0","0","0"
"99","1","摩洛哥(Morocco)","0","0","0","0","0","0","0","0"
"99","1","阿爾及利亞(Algeria)","0","0","0","0","0","0","0","0"
"99","1","突尼西亞(Tunisia)","0","0","0","0","0","0","0","0"
"99","1","利比亞(Libya
)","0","0","0","0","0","0","0","0"
"99","1","蘇丹(Sudan)","0","0","0","0","0","0","0","0"
"99","1","索馬利亞(Somalia)","0","0","0","0","0","0","0","0"
"99","1","南非(S. Africa)","0","0","0","0","0","0","0","0"
"99","1","象牙海岸(Cote D'ivoire)","0","0","0","0","0","0","0","0"
"99","1","奈及利亞(Nigeria)","0","0","0","0","0","0","0","0"
"99","1","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0"
"99","1","幾內亞(Guinea)","0","0","0","0","0","0","0","0"
"99","1","安哥拉(Angola)","0","0","0","0","0","0","0","0"
"99","1","剛果共和國(Congo)","0","0","0","0","0","0","0","0"
"99","1","中非共和國(Central African)","0","0","0","0","0","0","0","0"
"99","1","波札那(Botswana)","0","0","0","0","0","0","0","0"
"99","1","喀麥隆(Cameroon)","0","0","0","0","0","0","0","0"
"99","1","查德(Chad)","0","0","0","0","0","0","0","0"
"99","1","衣索匹亞(Ethiopia)","0","0","0","0","0","0","0","0"
"99","1","加彭(Gabon)","0","0","0","0","0","0","0","0"
"99","1","甘比亞(Gambia)","0","0","0","0","0","0","0","0"
"99","1","迦納(Ghana)","0","0","0","0","0","0","0","0"
"99","1","肯亞(Kenya)","0","0","0","0","0","0","0","0"
"99","1","賴索托(Lesotho)","0","0","0","0","0","0","0","0"
"99","1","馬拉加西(Madagascar)","0","0","0","0","0","0","0","0"
"99","1","模里西斯(Mauritius)","0","0","0","0","0","3","1","4"
"99","1","馬利(Mali)","0","0","0","0","0","0","0","0"
"99","1","馬拉威(Malawi)","0","0","0","0","0","0","0","0"
"99","1","莫三鼻克(Mozambique)","0","0","0","0","0","0","0","0"
"99","1","尼日(Niger)","0","0","0","0","0","0","0","0"
"99","1","盧安達(Rwanda)","0","0","0","0","0","0","0","0"
"99","1","塞內加爾(Senegal)","0","0","0","0","0","0","0","0"
"99","1","獅子山(Sierra Leone)","0","0","0","0","0","0","0","0"
"99","1","坦桑尼亞(Tanzania)","46","42","86","253","208","112","70","817"
"99","1","烏干達(Uganda)","0","0","0","0","0","0","0","0"
"99","1","尚比亞(Zambia)","0","0","0","0","0","0","0","0"
"99","1","多哥(Togolese Republic)","0","0","0","0","0","0","0","0"
"99","1","辛巴威(Zimbabwe)","0","0","0","0","0","0","0","0"
"99","1","史瓦濟蘭(Swaziland)","0","0","0","0","0","0","0","0"
"99","1","布吉納法索(Burkina Faso)","0","0","0","0","0","0","0","0"
"99","1","貝南(Benin)","0","0","0","0","0","0","0","0"
"99","1","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0"
"99","1","維德角島(Cape Verde)","0","0","0","0","0","0","0","0"
"99","1","吉布地(Djibouti)","0","0","0","0","0","0","0","0"
"99","1","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0"
"99","1","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0"
"99","1","葛摩(Comoros)","0","0","0","0","0","0","0","0"
"99","1","留尼旺(Reunion)","0","0","0","0","0","0","0","0"
"99","1","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","0","0","0","0"
"99","1","美國(United States of America)","2786","2878","10989","11601","8968","7542","5230","49994"
"99","1","加拿大(Canada)","237","797","1053","428","798","877","407","4597"
"99","1","百慕達(Bermuda)","0","0","0","0","0","0","0","0"
"99","1","墨西哥(Mexico)","0","0","0","0","0","0","0","0"
"99","1","巴拿馬(Panama)","0","0","0","1","0","4","0","5"
"99","1","巴貝多(Barbados)","0","0","0","0","0","0","0","0"
"99","1","巴哈馬(Bahamas)","0","0","0","0","0","0","0","0"
"99","1","古巴(Cuba)","0","0","0","0","0","0","0","0"
"99","1","哥斯達黎加(Costa Rica)","0","0","0","0","0","0","0","0"
"99","1","多明尼加(Dominican Rep.)","0","0","0","0","0","0","0","0"
"99","1","瓜地馬拉(Guatemala)","0","0","0","0","0","0","0","0"
"99","1","宏都拉斯(Honduras)","0","0","0","0","0","0","0","0"
"99","1","海地(Haiti)","0","0","0","0","0","0","0","0"
"99","1","牙買加(Jamaica)","0","0","0","0","0","0","0","0"
"99","1","尼加拉瓜(Nicaragua)","0","0","0","0","0","0","0","0"
"99","1","薩爾瓦多(El Salvador)","0","0","0","0","0","0","0","0"
"99","1","千里達及托貝哥(Trinidad)","0","0","0","0","0","0","0","0"
"99","1","聖文森(Saint Vincent)","0","0","0","0","0","0","0","0"
"99","1","貝里斯(Belize)","0","0","0","0","0","0","0","0"
"99","1","格瑞那達(Grenada)","0","0","0","0","0","0","0","0"
"99","1","聖露西亞(Saint Lucia)","0","0","0","0","0","0","0","0"
"99","1","聖克里斯多福(St. Christopher)","0","0","0","0","0","0","0","0"
"99","1","阿根廷(Argentina)","0","0","0","0","0","0","0","0"
"99","1","巴西(Brazil)","0","0","0","0","0","0","0","0"
"99","1","智利(Chile)","0","0","0","0","0","0","0","0"
"99","1","委內瑞拉(Venezuela)","0","0","0","0","0","0","0","0"
"99","1","玻利維亞(Bolivia)","0","0","0","0","0","0","0","0"
"99","1","哥倫比亞(Colombia)","0","0","0","0","0","0","0","0"
"99","1","厄瓜多爾(Ecuador)","0","0","0","0","0","0","0","0"
"99","1","巴拉圭(Paraguay)","0","0","0","0","0","0","0","0"
"99","1","秘魯(Peru)","0","0","0","0","0","0","0","0"
"99","1","烏拉圭(Uruguay)","0","0","0","0","0","0","0","0"
"99","1","蘇利南(Suriname)","0","0","0","0","0","0","0","0"
"99","1","蓋亞納(Guyana)","0","0","0","0","0","0","0","0"
"99","1","澳洲(Australia)","851","1048","1403","1578","1371","1038","714","8003"
"99","1","紐西蘭(New Zealand)","54","41","30","69","138","85","74","491"
"99","1","裴濟(Fiji)","0","0","0","0","0","1","1","2"
"99","1","諾魯(Nauru)","0","0","0","0","0","0","0","0"
"99","1","帛琉(Palau)","241","158","343","579","442","123","65","1951"
"99","1","東加(Tonga)","0","0","0","0","0","0","0","0"
"99","1","巴布亞新幾內亞(Papua New Guinea)","0","0","0","0","0","0","0","0"
"99","1","萬那杜(Vanuatu)","0","0","0","0","0","0","0","0"
"99","1","馬紹爾(Marshall)","0","0","0","0","0","0","0","0"
"99","1","大溪地(Tahiti)","0","0","0","0","0","0","0","0"
"99","1","密克羅尼西亞(Micronesian)","0","0","0","0","0","0","0","0"
"99","1","比利時(Belgium)","0","0","0","0","0","0","0","0"
"99","1","法國(France)","104","78","414","621","423","232","90","1962"
"99","1","德國(Germany)","73","97","522","809","581","372","117","2571"
"99","1","義大利(Italy)","5","12","56","128","44","26","5","276"
"99","1","荷蘭(Netherlands)","653","396","1990","1769","1278","958","565","7609"
"99","1","英國(U.K.)","230","262","937","940","717","609","290","3985"
"99","1","西班牙(Spain)","0","0","0","1","0","0","0","1"
"99","1","瑞典(Sweden)","0","0","0","0","0","0","0","0"
"99","1","瑞士(Switzerland)","0","0","0","0","0","0","0","0"
"99","1","挪威(Norway)","0","0","0","0","0","0","0","0"
"99","1","丹麥(Denmark)","0","0","0","0","0","0","0","0"
"99","1","愛爾蘭(Ireland)","0","0","0","0","0","0","0","0"
"99","1","冰島(Iceland)","0","0","0","0","0","0","0","0"
"99","1","葡萄牙(Portugal)","0","0","0","0","0","0","0","0"
"99","1","芬蘭(Finland)","0","0","0","0","0","0","0","0"
"99","1","奧地利(Austria)","81","104","497","720","374","219","90","2085"
"99","1","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0"
"99","1","希臘(Greece)","0","0","0","0","0","0","0","0"
"99","1","馬爾他(Malta)","0","0","0","0","0","0","0","0"
"99","1","盧森堡(Luxembourg)","0","0","0","0","0","0","0","0"
"99","1","摩納哥(Monaco)","0","0","0","0","0","0","0","0"
"99","1","安道爾(Andorra)","0","0","0","0","0","0","0","0"
"99","1","列支敦斯登(Liechtenstein)","0","0","0","0","0","0","0","0"
"99","1","白俄羅斯(Belarus)","0","0","0","0","0","0","0","0"
"99","1","烏克蘭(Ukraine )","0","0","0","0","0","0","0","0"
"99","1","教廷(Holy See)","0","0","0","0","0","0","0","0"
"99","1","克羅埃西亞(Croatia)","0","0","0","0","0","0","0","0"
"99","1","波士尼亞(Bosnia)","0","0","0","0","0","0","0","0"
"99","1","愛沙尼亞(Estonia)","0","0","0","0","0","0","0","0"
"99","1","立陶宛(Lithuania)","0","0","0","0","0","0","0","0"
"99","1","拉脫維亞(Latvia)","0","0","0","0","0","0","0","0"
"99","1","馬其頓(Macedonia)","0","0","0","0","0","0","0","0"
"99","1","斯洛凡尼亞(Slovenia)","0","0","0","0","0","0","0","0"
"99","1","斯洛伐克(Slovakia)","0","0","0","0","0","0","0","0"
"99","1","俄羅斯(Russian Federation)","0","0","0","0","0","0","0","0"
"99","1","東德(German Democratic)","0","0","0","0","0","0","0","0"
"99","1","波蘭(Poland)","0","0","0","0","0","0","0","0"
"99","1","捷克(Czech)","0","0","0","0","0","0","0","0"
"99","1","匈牙利(Hungary)","0","0","0","0","0","0","0","0"
"99","1","阿爾巴尼亞(Albania)","0","0","0","0","0","0","0","0"
"99","1","羅馬尼亞(Romania)","3","9","59","154","47","51","32","355"
"99","1","保加利亞(Bulgaria)","0","0","0","0","0","0","0","0"
"99","1","摩爾多瓦(Moldova)","0","0","0","0","0","0","0","0"
"99","1","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0"
"99","2","日本(Japan)","9241","8104","17740","26428","21972","15427","9073","107985"
"99","2","韓國(Korea)","3987","4054","8422","9264","7966","3600","1645","38938"
"99","2","北韓(Democratic People's Republic of Korea)","0","0","0","0","0","0","0","0"
"99","2","香港(Hong Kong)","17283","10585","25918","55151","53297","36620","13788","212642"
"99","2","中國大陸(Mainland China)","18280","9553","14214","40741","51048","38196","15471","187503"
"99","2","澳門(Macao)","4253","3010","6098","12916","14429","11220","4490","56416"
"99","2","蒙古(Mongolia)","0","0","0","0","0","0","0","0"
"99","2","越南(Vietnam)","5464","839","4037","7731","6946","5687","2382","33086"
"99","2","泰國(Thailand)","3097","2227","6216","8925","7535","5172","2911","36083"
"99","2","馬來西亞(Malaysia)","2311","1671","2367","4109","4306","2877","1578","19219"
"99","2","新加坡(Singapore)","1517","1052","2661","4611","3924","2604","1584","17953"
"99","2","菲律賓(Philippines)","1246","743","1801","3181","2760","1974","1045","12750"
"99","2","汶萊(Brunei)","38","55","90","110","122","153","121","689"
"99","2","印尼(Indonesia)","2466","1555","3272","5398","4375","2733","1531","21330"
"99","2","柬埔寨(Cambodia)","289","319","805","1192","1211","1087","634","5537"
"99","2","寮國(Laos)","0","0","0","0","0","0","0","0"
"99","2","帝汶(Timor)","14","12","50","212","214","178","20","700"
"99","2","緬甸(Myanmar)","149","65","129","268","408","308","135","1462"
"99","2","索羅門群島(Solomon Islands)","0","0","0","0","0","0","0","0"
"99","2","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","0"
"99","2","印度(India)","9","52","93","124","100","58","29","465"
"99","2","巴基斯坦(Pakistan)","0","0","0","0","0","0","0","0"
"99","2","斯里蘭卡(Sri Lanka)","0","0","0","0","0","0","0","0"
"99","2","孟加拉(Bangladesh)","0","0","0","0","0","0","0","0"
"99","2","尼泊爾(Nepal)","0","0","0","0","0","0","0","0"
"99","2","不丹(Bhutan )","60","39","96","247","259","179","69","949"
"99","2","馬爾地夫(Maldives)","0","0","0","0","0","0","0","0"
"99","2","塞席爾(Seychelles)","0","0","0","0","0","0","0","0"
"99","2","吉里巴斯(Kiribati)","0","0","0","0","0","0","0","0"
"99","2","伊朗(Iran)","0","0","0","0","0","0","0","0"
"99","2","伊拉克(Iraq)","0","0","0","0","0","0","0","0"
"99","2","巴林(Bahrain)","0","0","0","0","0","0","0","0"
"99","2","南葉門(South Yemen)","0","0","0","0","0","0","0","0"
"99","2","沙烏地阿拉伯(Saudi Arabia)","0","0","1","2","2","3","0","8"
"99","2","科威特(Kuwait)","0","0","0","0","0","0","0","0"
"99","2","卡達(Qatar)","0","0","0","0","0","0","0","0"
"99","2","阿曼(Oman)","0","0","0","0","0","0","0","0"
"99","2","以色列(Israel)","0","0","0","0","0","0","0","0"
"99","2","約旦(Jordan)","87","87","153","252","212","194","100","1085"
"99","2","敘利亞(Syria)","0","0","0","0","0","0","0","0"
"99","2","黎巴嫩(Lebanon)","0","0","0","0","0","0","0","0"
"99","2","阿拉伯聯合大公國(United Arab Emirates)","0","0","0","0","0","0","0","0"
"99","2","葉門(Yemen)","0","0","0","0","0","0","0","0"
"99","2","土耳其(TURKEY)","0","0","0","0","0","0","0","0"
"99","2","賽普勒斯(Cyprus)","0","0","0","0","0","0","0","0"
"99","2","阿富汗(觀光)(Afghanistan)","0","0","0","0","0","0","0","0"
"99","2","埃及(Egypt)","0","0","0","0","0","0","0","0"
"99","2","摩洛哥(Morocco)","0","0","0","0","0","0","0","0"
"99","2","阿爾及利亞(Algeria)","0","0","0","0","0","0","0","0"
"99","2","突尼西亞(Tunisia)","0","0","0","0","0","0","0","0"
"99","2","利比亞(Libya
)","0","0","0","0","0","0","0","0"
"99","2","蘇丹(Sudan)","0","0","0","0","0","0","0","0"
"99","2","索馬利亞(Somalia)","0","0","0","0","0","0","0","0"
"99","2","南非(S. Africa)","0","0","0","0","0","0","0","0"
"99","2","象牙海岸(Cote D'ivoire)","0","0","0","0","0","0","0","0"
"99","2","奈及利亞(Nigeria)","0","0","0","0","0","0","0","0"
"99","2","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0"
"99","2","幾內亞(Guinea)","0","0","0","0","0","0","0","0"
"99","2","安哥拉(Angola)","0","0","0","0","0","0","0","0"
"99","2","剛果共和國(Congo)","0","0","0","0","0","0","0","0"
"99","2","中非共和國(Central African)","0","0","0","0","0","0","0","0"
"99","2","波札那(Botswana)","0","0","0","0","0","0","0","0"
"99","2","喀麥隆(Cameroon)","0","0","0","0","0","0","0","0"
"99","2","查德(Chad)","0","0","0","0","0","0","0","0"
"99","2","衣索匹亞(Ethiopia)","0","0","0","0","0","0","0","0"
"99","2","加彭(Gabon)","0","0","0","0","0","0","0","0"
"99","2","甘比亞(Gambia)","0","0","0","0","0","0","0","0"
"99","2","迦納(Ghana)","0","0","1","0","0","0","0","1"
"99","2","肯亞(Kenya)","0","0","0","0","0","0","0","0"
"99","2","賴索托(Lesotho)","0","0","0","0","0","0","0","0"
"99","2","馬拉加西(Madagascar)","0","0","0","0","0","0","0","0"
"99","2","模里西斯(Mauritius)","0","0","0","0","0","0","0","0"
"99","2","馬利(Mali)","0","0","0","0","0","0","0","0"
"99","2","馬拉威(Malawi)","0","0","0","0","0","0","0","0"
"99","2","莫三鼻克(Mozambique)","0","0","0","0","0","0","0","0"
"99","2","尼日(Niger)","0","0","0","0","0","0","0","0"
"99","2","盧安達(Rwanda)","0","0","0","0","0","0","0","0"
"99","2","塞內加爾(Senegal)","0","0","0","0","0","0","0","0"
"99","2","獅子山(Sierra Leone)","0","0","0","0","0","0","0","0"
"99","2","坦桑尼亞(Tanzania)","0","0","0","0","0","0","0","0"
"99","2","烏干達(Uganda)","0","0","0","0","0","0","0","0"
"99","2","尚比亞(Zambia)","0","0","0","0","0","0","0","0"
"99","2","多哥(Togolese Republic)","0","0","0","0","0","0","0","0"
"99","2","辛巴威(Zimbabwe)","0","0","0","0","0","0","0","0"
"99","2","史瓦濟蘭(Swaziland)","0","0","0","0","0","0","0","0"
"99","2","布吉納法索(Burkina Faso)","0","0","0","0","0","0","0","0"
"99","2","貝南(Benin)","0","0","0","0","0","0","0","0"
"99","2","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0"
"99","2","維德角島(Cape Verde)","0","0","0","0","0","0","0","0"
"99","2","吉布地(Djibouti)","0","0","0","0","0","0","0","0"
"99","2","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0"
"99","2","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0"
"99","2","葛摩(Comoros)","0","0","0","0","0","0","0","0"
"99","2","留尼旺(Reunion)","0","0","0","0","0","0","0","0"
"99","2","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","0","0","0","0"
"99","2","美國(United States of America)","3036","2185","6249","11325","9097","9057","6537","47486"
"99","2","加拿大(Canada)","199","244","783","624","857","1217","543","4467"
"99","2","百慕達(Bermuda)","0","0","0","0","0","0","0","0"
"99","2","墨西哥(Mexico)","0","0","0","0","0","0","0","0"
"99","2","巴拿馬(Panama)","0","0","0","0","1","0","0","1"
"99","2","巴貝多(Barbados)","0","0","0","0","0","0","0","0"
"99","2","巴哈馬(Bahamas)","0","0","0","0","0","0","0","0"
"99","2","古巴(Cuba)","0","0","0","0","0","0","0","0"
"99","2","哥斯達黎加(Costa Rica)","0","0","0","0","0","0","0","0"
"99","2","多明尼加(Dominican Rep.)","0","0","0","0","0","0","0","0"
"99","2","瓜地馬拉(Guatemala)","0","0","0","0","0","0","0","0"
"99","2","宏都拉斯(Honduras)","0","0","0","0","0","0","0","0"
"99","2","海地(Haiti)","0","0","0","0","0","0","0","0"
"99","2","牙買加(Jamaica)","0","0","0","0","0","0","0","0"
"99","2","尼加拉瓜(Nicaragua)","0","0","0","0","0","0","0","0"
"99","2","薩爾瓦多(El Salvador)","0","0","0","0","0","0","0","0"
"99","2","千里達及托貝哥(Trinidad)","0","0","0","0","0","0","0","0"
"99","2","聖文森(Saint Vincent)","0","0","0","0","0","0","0","0"
"99","2","貝里斯(Belize)","0","0","0","0","0","0","0","0"
"99","2","格瑞那達(Grenada)","0","0","0","0","0","0","0","0"
"99","2","聖露西亞(Saint Lucia)","0","0","0","0","0","0","0","0"
"99","2","聖克里斯多福(St. Christopher)","0","0","0","0","0","0","0","0"
"99","2","阿根廷(Argentina)","0","0","0","0","0","0","1","1"
"99","2","巴西(Brazil)","0","0","0","0","0","0","0","0"
"99","2","智利(Chile)","0","0","0","0","0","0","0","0"
"99","2","委內瑞拉(Venezuela)","0","0","0","0","0","0","0","0"
"99","2","玻利維亞(Bolivia)","0","0","0","0","0","0","0","0"
"99","2","哥倫比亞(Colombia)","0","0","0","0","0","0","0","0"
"99","2","厄瓜多爾(Ecuador)","0","0","0","0","0","0","0","0"
"99","2","巴拉圭(Paraguay)","0","0","0","0","0","0","0","0"
"99","2","秘魯(Peru)","0","0","0","0","0","0","0","0"
"99","2","烏拉圭(Uruguay)","0","0","0","0","0","0","0","0"
"99","2","蘇利南(Suriname)","0","0","0","0","0","0","0","0"
"99","2","蓋亞納(Guyana)","0","0","0","0","0","0","0","0"
"99","2","澳洲(Australia)","601","692","2295","1524","1394","1444","850","8800"
"99","2","紐西蘭(New Zealand)","35","45","40","79","121","103","62","485"
"99","2","裴濟(Fiji)","0","0","0","0","0","0","0","0"
"99","2","諾魯(Nauru)","0","0","0","0","0","0","0","0"
"99","2","帛琉(Palau)","262","242","333","499","525","208","103","2172"
"99","2","東加(Tonga)","0","0","0","0","0","0","0","0"
"99","2","巴布亞新幾內亞(Papua New Guinea)","0","0","0","0","0","0","0","0"
"99","2","萬那杜(Vanuatu)","0","0","0","0","0","0","0","0"
"99","2","馬紹爾(Marshall)","0","0","0","0","0","0","0","0"
"99","2","大溪地(Tahiti)","0","0","0","0","0","0","0","0"
"99","2","密克羅尼西亞(Micronesian)","0","0","0","0","0","0","0","0"
"99","2","比利時(Belgium)","0","0","0","0","0","0","0","0"
"99","2","法國(France)","59","98","328","667","501","321","90","2064"
"99","2","德國(Germany)","80","90","475","1043","781","492","132","3093"
"99","2","義大利(Italy)","26","38","137","271","196","154","89","911"
"99","2","荷蘭(Netherlands)","485","359","1250","1654","1263","863","411","6285"
"99","2","英國(U.K.)","238","264","630","1059","860","691","346","4088"
"99","2","西班牙(Spain)","0","0","0","0","0","0","0","0"
"99","2","瑞典(Sweden)","0","0","0","0","0","0","0","0"
"99","2","瑞士(Switzerland)","0","0","0","0","0","0","0","0"
"99","2","挪威(Norway)","0","0","0","0","0","0","0","0"
"99","2","丹麥(Denmark)","0","0","0","0","0","0","0","0"
"99","2","愛爾蘭(Ireland)","0","0","0","0","0","0","0","0"
"99","2","冰島(Iceland)","0","0","0","0","0","0","0","0"
"99","2","葡萄牙(Portugal)","0","0","4","1","2","7","2","16"
"99","2","芬蘭(Finland)","0","0","0","0","0","0","0","0"
"99","2","奧地利(Austria)","126","116","517","836","518","311","121","2545"
"99","2","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0"
"99","2","希臘(Greece)","0","0","0","0","0","0","0","0"
"99","2","馬爾他(Malta)","0","0","0","0","0","0","0","0"
"99","2","盧森堡(Luxembourg)","0","0","0","0","0","0","0","0"
"99","2","摩納哥(Monaco)","0","0","0","0","0","0","0","0"
"99","2","安道爾(Andorra)","0","0","0","0","0","0","0","0"
"99","2","列支敦斯登(Liechtenstein)","0","0","0","0","0","0","0","0"
"99","2","白俄羅斯(Belarus)","0","0","0","0","0","0","0","0"
"99","2","烏克蘭(Ukraine )","0","0","0","0","0","0","0","0"
"99","2","教廷(Holy See)","0","0","0","0","0","0","0","0"
"99","2","克羅埃西亞(Croatia)","0","0","0","0","0","0","0","0"
"99","2","波士尼亞(Bosnia)","0","0","0","0","0","0","0","0"
"99","2","愛沙尼亞(Estonia)","0","0","0","0","0","0","0","0"
"99","2","立陶宛(Lithuania)","0","0","0","0","0","0","0","0"
"99","2","拉脫維亞(Latvia)","0","0","0","0","0","0","0","0"
"99","2","馬其頓(Macedonia)","0","0","0","0","0","0","0","0"
"99","2","斯洛凡尼亞(Slovenia)","0","0","0","0","0","0","0","0"
"99","2","斯洛伐克(Slovakia)","0","0","0","0","0","0","0","0"
"99","2","俄羅斯(Russian Federation)","0","0","0","0","0","0","0","0"
"99","2","東德(German Democratic)","0","0","0","0","0","0","0","0"
"99","2","波蘭(Poland)","0","0","0","0","0","0","0","0"
"99","2","捷克(Czech)","0","0","0","0","0","0","0","0"
"99","2","匈牙利(Hungary)","0","0","0","0","0","0","0","0"
"99","2","阿爾巴尼亞(Albania)","0","0","0","0","0","0","0","0"
"99","2","羅馬尼亞(Romania)","12","15","52","133","93","84","37","426"
"99","2","保加利亞(Bulgaria)","0","0","0","0","0","0","0","0"
"99","2","摩爾多瓦(Moldova)","0","0","0","0","0","0","0","0"
"99","2","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0"
"99","3","日本(Japan)","3488","1171","16689","24779","15377","16592","13147","91243"
